created,title,body
2020-06-03,'Fast Money' Traders Weigh In On Gold,"On CNBC's Fast Money Halftime Report, Meghan Shue said that short-term fundamentals suggest a mixed outlook for gold in the near term. She would look for a better entry point. Joe Terranova said he always likes to have gold in his portfolio because it offers diversification. He added that in the current environment, VanEck Vectors Gold Miners ETF (NYSE:GDX) would work better than SPDR Gold Trust (NYSE:GLD). Pete Najarian also likes the miners and he would consider individual names that provide exposure to gold. He currently owns SPDR S&P Metals and Mining (NYSE:XME), which has a mix of metals and gold names."
2020-06-12,"Gold Rally Stalls As Prices Settle Around $1,700, Analyst Expects Further Pullback","A gold rally that followed the Federal Reserve's signal of no interest rate hikes through at least 2022 was dissipating Friday. The price of gold was around $1,735 at the time of publication. Gold's Safe Haven Rally: This year’s rally in gold has come on the back of a coronavirus-led surge in safe-haven buying and a plunge in interest rate expectations, according to Capital Economics. “We suspect that the uptick in the gold price has come from investors positioning themselves against the risk of inflation, though we don’t expect it to pick up much in the short term. As such, we think the gold price will fall back by year-end,” Capital Economics commodities economist James O'Rourke said in a research note. The analyst expects gold will come under pressure from fading safe-haven demand, falling to $1,600 per ounce by year-end. “We expect U.S. interest rates to remain at their lower bound going forward, so the gold price is unlikely to benefit from a further fall in rate expectations anytime soon. And unless the virus takes a turn for the worse, we think safe-haven demand will wane too as the global economy recovers, ultimately weighing on the gold price,” O'Rourke said. Temporary Pullback In Gold? Bryan Slusarchuk, CEO of Fosterville South (FSXLF:OTC), said the underlying fundamentals for gold are extremely strong: quantitative easing infinity, a low-to-negative interest rate environment and unprecedented monetary and fiscal stimuli. “Paper currency is being devalued both intentionally and unintentionally and the result will be higher values ascribed to the only currency that can’t be printed, the CEO said. Slusarchuk said this “temporary pullback” is a combination of profit -aking and continued strength through Thursday in the U.S. market. “When the larger markets level out or correct, and the underlying factors supporting gold strength become more broadly known, gold will take the next leg up in what is a once in a generation gold bull market en route,” he said. Price Action: The SPDR Gold Trust (NYSE:GLD) was up 0.49% at $163.19 at last check, while the VanEck Vectors Gold Miners ETF (NYSE:GDX) was up 0.43% at $32.97. Related Links: Barrick Gold Reports Q2 Earnings Beat Mining Sector Hit By Coronavirus Lockdowns, Silver Production Walloped"
2020-06-22,What Does A 'Second Wave' Of COVID-19 Mean For Investors?,"The stock market recovery made more progress on Friday, but the latest COVID-19 data is increasingly raising concerns that a second wave (or just another crest of the first wave) of infections could be imminent as the U.S. economy opens back up. If those concerns ultimately result in another economic lockdown, some of the best-performing stocks since the March bottom could once again take the biggest hits. On Thursday, the U.S. reported 27,700 new coronavirus cases, and the seven-day average for new cases is up 15% compared to a week ago. Cases in 27 different states are up at least 5% week-over-week, according to Johns Hopkins University. If the U.S. economic reopening gets derailed or a second wave of COVID-19 slams the nation, it’s likely many of the same stocks that underperformed during the initial downturn will also be hit by a second wave of selling. Benzinga is covering every angle of how the coronavirus affects the financial world. For daily updates, sign up for our coronavirus newsletter. Strongest And Weakest COVID-19 Stocks By far the hardest-hit sector of the market from the February peak to the March bottom was the energy sector. From Feb. 19 to March 23, the Energy Select Sector SPDR (NYSE:XLE) dropped 57%, the SPDR S&P Oil & Gas Explore & Prod. (NYSE:XOP) dropped 60.5% and the VANECK VECTORS /OIL SVCS ETF NEW (NYSE:OIH) declined 70%. While the selling was broad-based during that time, some market sectors held up relatively well, especially compared to energy stocks. The VanEck Vectors Gold Miners ETF (NYSE:GDX) was down just 26.2%, the Consumer Staples Select Sect. SPDR (NYSE:XLP) was down 24.5% and the iShares NASDAQ Biotechnology Index (NASDAQ:IBB) was down 21%. If a second wave of coronavirus once again results in a steep drop off in oil demand, underperforming stocks like TechnipFMC PLC (NYSE:FTI) and Noble Energy, Inc. (NASDAQ:NBL) could be some of the hardest hit. In addition, cruise stocks like Norwegian Cruise Line Holdings Ltd (NYSE:NCLH) and Carnival Corp (NYSE:CCL) were also among the worst-performing stocks during the initial wave of coronavirus infections. Finally, retail stocks like Coty Inc (NYSE:COTY) and Nordstrom, Inc. (NYSE:JWN) were crushed during the first round of brick-and-mortar store closings. Benzinga’s Take The economic and market reaction to a potential second wave of COVID-19 outbreaks will ultimately hinge on two factors. The severity of the wave will likely be the primary factor, but the willingness (or potential lack thereof) of business leaders, politicians and consumers to shut down the country a second time will also play an important role in the economic impact of a possible second wave of coronavirus. Do you agree with this take? Email feedback@benzinga.com with your thoughts. Related Links: How The COVID-19 Drop Has Potentially Set Up 'Another Long Economic Expansion' 2020 S&P 500 Recovery Rally 'Closely Tracking' 2009 Rebound"
2020-07-08,"Gold Passes $1,800 Mark For The First Time Since 2011, ETFs See Increased Inflows","Gold prices surpassed the $1,800 mark for the first time since 2011 on Wednesday as a resurgence in coronavirus infections sends investors toward safe haven investments. The Gold Landscape: The environment is still looking very good for gold and gold miners, Arnaud du Plessis, portfolio manager specializing in precious metals and natural resources at CPR Asset Management, says in an emailed note. “Central banks are staying on full alert as the resurgence of COVID-19 in some parts of the world is creating fears of a second-wave. This unique situation is generating growing interest in the barbarous relic, in the form of both the physical metal and gold-mining stocks able to offer investors potentially very significant performance leverage,” says Plessis. The profit outlook for the gold mining sector is continuing to improve, he says “Twelve-month profits have been revised up by more than 84% year on year, thus supporting the market trend. The substantial upwards revision of the average gold prices forecast for 2020, which now stand at $1,670/oz versus $1,554/oz at the end of March and $1,500/oz at the start of the year, have contributed to this trend.” Gold-Backed ETF Assets: The enthusiasm for physical gold is as strong as ever judging by the exponential growth in total gold-backed ETF assets, which reached new heights in June at 3,201 tonnes, says Plessis. “The equivalent of 86 tonnes was added in June, for example 622 tonnes since the start of the year, close to the record set in 2009 (644 tonnes for the full year). Note that the 385 tonne increase in assets in the second quarter of 2020 is the largest since 2016, “ adds Plessis. Fosterville South (OTC:FSXLF) CEO Bryan Slusarchuk says gold is a store of wealth, a hedge against uncertainty and a currency. We are in a period of quantitative easing infinity and are seeing monetary and fiscal stimuli like never before. There is huge printing of all paper currencies right now and as the saying goes, the Fed can’t print more gold. So, inherently, gold is becoming more valuable every day,” he says. Price Action: The SPDR Gold Trust (NYSE:GLD) was up 0.63% at $170.10 at last check, while the VanEck Vectors Gold Miners ETF (NYSE:GDX) was up 1.78% at $38.40. Related Links: Barrick Gold Reports Q2 Earnings Beat Mining Sector Hit By Coronavirus Lockdowns, Silver Production Walloped"
2020-07-19,Stock Market Update For The Week Ahead: 'Cautious Attitude',"The Last Week In A Nutshell What Happened: “U.S. stocks are closing in on record highs. But behind the scenes, uneasy investors are keeping their options open,” said Lindsey Bell, chief investment officer for Ally Financial Inc-owned (NYSE:ALLY) Ally Invest. “They’ve bought gold at a historical pace, boosting the metal’s price to nine-year highs. Same goes for Treasuries, which is why yields are at all-time lows. Lately, we’ve seen that cautious attitude spread to the U.S. options market. A gauge of market worry (the CBOE Volatility Index, or VIX) is stuck at higher-than-average levels, even though stocks are hovering just below their own highs.” Remember This: You have monetary and fiscal policy pushing the economy out of a problem and that is very, very bullish, said Andrew Slimmon, senior portfolio manager at Morgan Stanley (NYSE:MS) Investment Management. When you have these extreme accommodative policies it is because there is a problem in the economy. Investors historically focus on the problem and are cautious, yet that’s when you want to get most optimistic. Pictured: Profile chart of the S&P 500 E-mini Futures Technical: Broad-market equity indices balanced higher last week, as seen in the responsive, tight trading range. Recapping Last Week’s Action: On Monday, the S&P 500 gapped higher, outside of a prior balance area, but failed to continue, rotating back into the prior week’s range. Tuesday’s session continued Monday’s selling activity, but reversed just short of the prior balance area low. After news that Moderna Inc’s (NASDAQ:MRNA) COVID-19 coronavirus vaccine produced antibodies, Wednesday’s session saw prices pushing higher, gapping beyond Tuesday’s range. Buyers attempted to burst through the resting liquidity at $3,230, but failed with prices later following the Nasdaq’s relative weakness lower to close the overnight gap. After some mixed economic data, Thursday's session was dominated by responsive activity, balancing out near Wednesday’s V-bottom low, with sellers lacking conviction the most via the minimal excess low. Alongside monthly options expiry, Friday’s session continued Thursday’s tone, with the intraday trading range remaining tight and responsive. Looking beyond broad market indices, the innovation-driven, technology-based sectors are showing signs of relative weakness, while other sectors, such as industrials, energy and financials are rotating higher off recent support. Overall, the market is in a three-day balance that it’s likely to break come next week. Positive news regarding a vaccine, earnings and stimulus may help further squeeze shorts as we look to fill the gap above, left from late February. Scroll to the bottom of this story to view non-profile charts. Key Events: Earnings; Existing-Home Sales; New-Home Sales; Initial Claims. Fundamental: Airline industry demand projected to surpass 2019 levels in 2023. Travel industry seeks government assistance, tax breaks to spur trips. Rocket Companies expects profit to surge ahead of a U.S. IPO. German finance minister sees proposals on tax reform by October. Canadian wholesale trade posts largest jump in 17 years. G20 officials pledge to keep cooperating to bolster global economy. Tesla Inc (NASDAQ:TSLA) shares may be stuck in a gamma trap. Flight to suburbs boosts homebuilding as consumer sentiment fades. Europe meets on Recovery and Resilience Facility agreement. 60% or large firms with sales over $2 billion expect growth to accelerate. The U.S. ended Hong Kong’s special status to punish China. Applications for new home purchases rose 54.1% from a year ago. Options on the Micro E-Mini S&P 500 and Nasdaq-100 to arrive August, 31. 84% of PPP loan recipients will exhaust funding by the first week of August. 63% of small business owners say less than 75% of their revenue has returned. $64 billion invested in North American startups, down 10% year-to-date. Nasdaq optimism hits dangerous levels as tech becomes an attractive hedge. $40-per-barrel not a sufficient clearing price for leveraged shale producers. China bank lending hits record $1.72 trillion in first half after solid June. Dominion Energy Inc (NYSE:D) to sell gas assets, cancel pipeline. U.S. withdraws some underwriting requirements, a positive for payday lenders. Increase in transactions suggests a rebound in Russia’s economy. Acquisition of National General increases Allstate Corp’s (NYSE:ALL) leverage. U.K. actions to buoy employment and businesses, mitigate prolonged shock. Moderna Inc’s (NASDAQ:MRNA) vaccine elicited coronavirus antibodies. Corporate credit quality improved in the week ending July 15. U.S. and China tech cold war could cost the sector more than $3.5 trillion. Canada is poaching tech talent from the U.S. via Express Entry program. China shows economic recovery with 3.2% GDP growth in Q2. U.S. manufacturing increased for the second month, by 5.4%. The jobs market is poised to reverse May and June gains. Charles Schwab Corp (NYSE:SCHW) made less money despite adding assets. Coronavirus surge sparks worries over renewed lockdowns, global fuel demand. China’s bull run could signal a Wall Street stampede. Cuomo confirms New York City will enter the final phase of reopening Monday. Brazil to allow citizens to withdraw from pension funds early. Ally Financial Inc (NYSE:ALLY) delinquencies, charge-offs of auto loans improve. Underwriting to come down according to JPMorgan Chase & Co (NYSE:JPM). Copper-to-gold ratio suggests rates should be higher than they currently are. Sentiment: 30.8% bullish, 23.8% neutral, 45.4% bearish as of July 18, 2020. Product Analysis S&P 500 E-mini Futures (ES) | SPDR S&P 500 ETF Trust (NYSE:SPY) Nasdaq-100 E-mini Futures (NQ) | PowerShares QQQ Trust (NASDAQ:QQQ) Russell 2000 E-mini Futures (RTY) | iShares Russell 2000 Index (NYSE:IWM) Gold Futures (GC) | SPDR Gold Trust (NYSE:GLD) | VanEck Vectors Gold Miners ETF (NYSE:GDX) Crude Oil (CL) | United States Oil Fund LP (NYSE:USO) | Invesco DB Oil Fund (NYSE:DBO) | United States 12 Month Oil Fund (NYSE:USL) Treasury Bonds (ZB) | iShares 20+ Year Treasury Bond (NASDAQ:TLT) Photo by ThisIsEngineering from Pexels."
2020-07-28,3 Unheralded Gold ETFs That Are On Fire,"Precious metals, namely gold and silver, are in the midst of epic rallies. On Monday, silver exchange-traded funds extended what are becoming meteoric rises while gold hit an all-time high. On volume that was nearly double the daily average, the SPDR Gold Shares (NYSE:GLD), the world's largest bullion-backed ETF, jumped 2%. The VanEck Vectors Gold Miners ETF (NYSE:GDX) joined the party, too, gaining almost 5% on above-average turnover, extending its year-to-date gain to roughly 50%. Indeed, these are exciting times for gold ETFs, an arena largely dominated by GLD and GDX. However, there are some other options for investors to consider here. Let's have a look at a few here. GraniteShares Gold Trust (BAR) In the U.S., the market for physically-backed gold ETFs is mostly dominated by the aforementioned GLD, but there are some admirable competitors. One of those is the GraniteShares Gold Trust (NYSE:BAR). GLD is a fine choice for active traders that need tight spread, deep liquidity and a robust options market. For longer-term investors looking for cost savings, BAR and a couple of other names are the way to go. In fact, BAR, which turns three years old next month, touched of a gold ETF fee war when it debuted in August 2017. The fund charges 0.1749% per year, or $17.49 on a $10,000 investment, making it one of the least expensive funds in this category. That's meaningful as highlighted by BAR's $1.1 billion in assets under management. More importantly, the fund is up 27.73% year-to-date and hit an all-time high yesterday. U.S. Global GO GOLD and Precious Metal Miners ETF (GOAU) Much GLD looming large in the gold-backed ETF arena, the aforementioned GDX does the same among miners funds, but the U.S. Global GO GOLD and Precious Metal Miners ETF (NYSE:GOAU) is a credible idea to consider. GOAU, which hit an all-time high Monday, devotes 30% of its weight to the three largest gold royalty companies. The remaining 70% of the ETF's weight is allocated to 25 miners scored by momentum in revenue, free cash flow and high-gross margins on a per-share. GOAU hit $100 million in assets early this month, about a month after celebrating its third birthday. VanEck Merk Gold Trust (OUNZ) The VanEck Merk Gold Trust (NYSE:OUNZ) recently had its fee clipped to 0.25% from 0.40%. OUNZ is one of the niftier ideas in the gold ETF space because when an investor sells shares of the ETF, he or she can take physical delivery of gold, a trait not offered by rival funds in this category. OUNZ gained almost 2% yesterday on volume that was nearly triple the daily average on its way to a record high."
2020-08-03,Gold Just Hit An All-Time (Nominal) High—How To Play The Trade With ETFs,"Gold bugs who were in front of their screens on Sunday night witnessed history for the second week in a row. At the 6 pm ET open on August 2, the spot price of gold rose to $2009.50 per ounce, a new all-time high on a nominal (non-inflation adjusted) basis. It was the second week in a row that gold made a new all-time high in the Sunday night session, as the same thing happened the evening of July 26. Spot gold is up almost 36% over the previous 12 months, a stunning turnaround for an asset that drastically underperformed equities for the last decade. For those investors who stayed the course and the traders who’ve been betting on upside, Sunday night was validation. So why did gold just make a new all-time high? It’s 2020—the real question is why not? The safe-haven asset has the benefit of several macro tailwinds playing out at the same time. The EU’s record-breaking $858 billion bailout package combined with near-zero interest rates from global central banks has signaled that monetary easing and fiscal stimulus will be more than a short-term reality. At the same time, rising tensions last week between the U.S. and China has set the stage for another geopolitical showdown, which carries with it far more unknowns than any market (or person, for that matter) should be comfortable with. And all this is to say nothing of the fact that coronavirus cases continue to rise in the U.S. How To Play Gold Via ETFs As gold has ascended in recent months so too have gold ETFs, as many traders and investors use them to get exposure. According to the World Gold Council, gold-backed ETFs added $5.6 billion worth of assets in June, their seventh consecutive month of global positive flows. And based on July’s performance, that streak could continue. Take the two largest gold miners ETFs by assets: the VanEck Vectors® Gold Miners ETF (NYSE:GDX, )) and the VanEck Vectors® Junior Gold Miners ETF (NYSE:GDXJ, )). The pair has returned 42% and 38% respectively in 2020, as of August 3. The chart below shows the year-to-date performance of GDX (candles) compared with GDXJ (purple line). Source: Benzinga Pro; Data as of August 3, 2020 The strength in GDX can be attributed to names like Newmont Corporation (NYSE:NEM), Barrick Gold Corp (NYSE:GOLD), Franco-Nevada Corp (NYSE:FNV), and Wheaton Precious Metals Corp (NYSE:WPM). Combined, the group makes up over 38% of the fund and is up an average of 60% year-to-date. Meanwhile, the strength in GDXJ can be attributed to top holdings Gold Fields Ltd (NYSE:GFI) (up 98% YTD), Kinross Gold Corp (NYSE:KGC) (up 97%), and Yamana Gold Inc (NYSE:AUY) (up 64%), which combine to make up nearly 17% of the fund. For investors interested in gold bullion, the VanEck® Merk® Gold Trust (NYSE:OUNZ) actually allows investors to own physical gold via their ownership of the ETF and even take delivery of the gold they own, if desired. Note that taking delivery of gold does come with a fee. In short, market risk is very much on. And when risk is on, so is gold."
2020-08-04,How To Play Gold's Recent Surge Right Now: Don't Buy Gold?,"Gold managed to break above a nine-year base and completed its best monthly gain since 2016. So what's the best way to play the surging commodity? Wheaton Precious Idea: The VanEck Vectors Gold Miners ETF (NYSE:GDX) has outperformed the physical commodity but has since become a little bit overbought, Piper Sandler senior technical research analyst Craig Johnson said on CNBC. If the ETF pulls back, it might be good to buy on the dip and investors may want to consider diversifying to other names. One idea is Wheaton Precious Metals Corp (NYSE:WPM), Johnson said. The stock remains in an uptrend from March lows and showing no signs of breaking down. The relative strength has also been nicely improving. As I go through our entire work that we got where we basically break down the entire marketplace into relative strength rankings, the gold, mining [and] silver groups are all making 26-week relative strength new highs and absolute new highs inside of our work, he said. I think as a technician and investors, you can't really ignore that. Related Link: Gold Just Hit An All-Time (Nominal) High—How To Play The Trade With ETFs What About Copper? Gold has not proven to be a good hedge against inflation compared to stocks, Laffer Tengler Chief Investment Officer Nancy Tengler also said. Gold is more akin to a safety play but metals like copper is a leading indicator on the economy. We think this is bullish for the economy and we also think it's bullish for stocks, she said. But as the political calendar start to take over, Tengler said the commodity could see a correction followed up with a move to higher levels."
2020-08-22,'Fast Money' Picks For August 24,"On CNBC's Fast Money Final Trade, Tim Seymour said Gap Inc (NYSE:GPS) had some painful lessons and it failed some classes. He sees some signs of rationalization and growth and he likes the stock. The revenue growth in Alibaba Group Holding Ltd - ADR (NYSE:BABA) is gigantic and we are in early innings, said Karen Finerman. She thinks the stock is cheap. Brian Kelly would buy VanEck Vectors Gold Miners ETF (NYSE:GDX). It traded higher despite the strength in the U.S. dollar. Steve Grasso wants to buy iShares Expanded Tech-Software ETF (BATS:IGV)."
2020-08-24,3 Gold ETFs Seeing Brisk Short Covering Activity,"Thanks in large part to demand by investors opting for gold exchange-traded funds, gold is one of this year's hottest assets. However, the yellow metal, like any other security, doesn't move up in a straight line. The largest gold ETF enters Monday 6.39% off its 52-week high after trading modestly lower last week. Two interesting things to consider here. First, gold ETFs dipped last week even amid rampant short covering. Second, there's a massive amount of short interest in some marquee gold ETFs to be unwound. Three gold ETFs “landed in the top ten most short covered ETFs league table over the last week with $160 million worth of new buy-to-covers. Gold’s +28% move for the year and hitting its year to date high in early August may be squeezing some Gold ETF short sellers out of their positions,” according to S3 Partners research. Here are those three ETFs. VanEck Vectors Gold Miners ETF (GDX) Up almost 40% this year, the VanEck Vectors Gold Miners ETF (NYSE:GDX) is chastening bearish traders. Last week, the largest gold miners resisted the commodity's decline, rising 1.34% on news that Warren Buffett's Berkshire Hathaway (NYSE: BRK-B) took a stake in Barrick Gold (NYSE:GOLD). That stock is GDX's second-largest component at a weight of just over 12%. More than $90 million of short interest in GDX was covered last week, but short interest as a percentage of the ETF's float is still close to 10% and valued at $1.76 billion, according to S3, meaning it will take some time for shorts to cover this trade. SPDR Gold Shares (GLD) The SPDR Gold Shares (NYSE:GLD) is the largest physically-backed gold ETF and a favorite of professional traders on both sides of the bullish/bearish spectrum, owing to robust liquidity and tight spreads. Traders covered almost $30 million worth of GLD shorts last week, but there's still $2.62 billion of short interest in the benchmark gold ETF, equivalent to 3.37% of the fund's float, notes S3. As is the case with GDX, it's likely to take bearish traders weeks, not days, to unwind that GLD short. iShares Gold Trust (IAU) Traders covered almost $40 million worth of bearish exposure in the iShares Gold Trust (NYSE:IAU) last week, whittling short interest in that ETF $93.57 million. That's just 0.30% of the float, indicating those shorts could cover in rapid fashion if need be. “Short sellers in these three Gold ETFs are down -$760 million in year-to-date mark-to-market losses,” notes S3. Dislcosure: The author owns shares of IAU."
2020-08-26,"Here's How Much Investing $1,000 In The GDX Gold Miners ETF In 2010 Would Be Worth Today","Investors who owned stocks in the 2010s generally experienced some big gains. In fact, the SPDR S&P 500's (NYSE:SPY) total return for the decade was 250.5%. But there’s no question some popular investments did much better than others along the way. Gold Miners’ Difficult Decade: One lagging performer in the last decade was the VanEck Vectors Gold Miners ETF (NYSE:GDX). The GDX ETF started out the 2010s trading at around $47.70. For the first year and a half of the decade, gold prices were on fire, rallying from around $1,100 per ounce to as high as $1,923/oz in mid-2011. Investors were scooping up gold on concerns that the massive stimulus action taken by the Federal Reserve during the financial crisis in 2008 and 2009 would eventually lead to significant inflation. Unfortunately for gold investors, that inflation never materialized and the $1,923 level represented peak gold prices of the 2010s. Given the GDX trades largely in-line with gold spot prices, the fund peaked in mid-2011 at $66.98, its decade high. Sluggish inflation numbers, 0% interest rates and steady economic growth over the next several years made gold an afterthought for many investors. The GDX fund drifted steadily lower over the next four years, eventually bottoming out at $12.40 in early 2016. Gold prices spiked in early 2016 to new two-year highs, and the GDX fund followed suit, peaking at $31.79 in mid-2016. The breakout coincided with concerns over the impact of a surprising Brexit vote in Europe. GDX In 2020 And Beyond: After initially dropping to $16.18 during the market sell-off in March, the 2020 outbreak of COVID-19 and subsequent stimulus efforts once again have the GDX trading higher. The fund recently hit $45, its highest level since 2013. Despite the recent rally, the GDX fund hasn’t been a particularly great overall investment in the past decade. In fact, $1,000 GDX shares in 2010 would be worth about $861.10 today, assuming reinvested dividends. The good news for GDX investors is that if the fund continues to follow its 2008 financial crisis pattern, it will not peak for more than two years after the stock market bottom in March of 2020. Related Links: Gold At $3K? $50 Silver? BofA Raises Metal Price Targets Here's How Much Investing $1,000 In The GLD Gold Fund In 2010 Would Be Worth Today"
2020-10-31,Gold Price Predictions If Biden Or Trump Wins Presidency,"The 2020 U.S. election is taking place on Nov. 3 with President Donald Trump and former VIce President Joe Biden battling for the lead position. Gold Price Analysis: The U.S. presidential election will play a huge role in shaping the global economy and gold prices are expected to react in the run up to the election day. So how important is it for the safe haven asset gold if Biden or Trump makes it to the White House? “There is no doubt that we are likely to see increased volatility in stock markets in the run up to the election day and investors seeking traditional safe havens such as gold, particularly if the race between the two candidates gets very close and there is a growing risk of a contested outcome,” writes Saida Litosh, manager of precious metals analysis at Refinitiv. Biden or Trump Impact: If the past is any indication, a second Trump administration would mean a “turbulent and polarizing first term” which in turn would add further volatility and uncertainty, although the potential for radical policies could be lower in the second term should Congress remain divided, Refinitiv highlights. However, a Biden win would represent a return to a more conventional administration resulting in less volatility associated with political risks and international tensions. “Historically gold price movements in the aftermath of previous U.S. presidential elections suggests little evidence of a clear relationship between the gold price and the election outcome based on party affiliation,” says Litosh. Fosterville South Exploration CEO Bryan Slusarchuk says, for thousands of years, gold has acted as a hedge against uncertainty, a currency and a store of wealth. Both Trump and Biden have promised huge amounts of stimulus and huge amounts of easing. Both [Trump and Biden] have been vocally supportive of various policies that amount to quantitative easing and therefore gold ought to react well no matter who is elected,” says Slusarchuk. Stepping beyond financial conditions, which will serve to propel gold higher, we need to consider gold’s function as a hedge against uncertainty, says Slusarchuk. Gold Has Explosive Upside: Slusarchuk says this election is going to be perhaps the most divisive election in the history of the United States. It may be contested, the outcome may not be certain and its legitimacy will no doubt be challenged in some circles no matter which side is victorious,” says Slusarchuk. He believes a bitter, contested election would also potentially have many negative consequences and would represent the very definition of uncertainty which is something gold hedges against. I believe gold has explosive upside in the coming months and this is predicated on economic and financial conditions, but the uncertainty of the election outcome will only serve to accelerate its upward trajectory,” adds Slusarchuk. Price Action: The SPDR Gold Trust (NYSE:GLD) was up 0.37% at $179 at the time of publication Monday, while the VanEck Vectors Gold Miners ETF (NYSE:GDX) was up 0.89% at $38.55."
2020-11-02,Carter Worth And Mike Khouw's GDX Options Trade,"Carter Worth of Cornerstone Macro spoke on CNBC's Options Action about assets that could provide safety in the current environment. Investors who want safety should look at gold and gold miners, instead of bonds and treasuries, thinks Worth. He would be a buyer of VanEck Vectors Gold Miners Etf (NYSE:GDX) because he thinks the pullback is over and the next direction for the stock should be up. Worth sees the recent price action as consolidation after a big move higher. GDX bottomed in March at $16, peaked in August at $46 and then it pulled back to its current price of $36. The pullback is a third of the move higher and Worth explained that stocks often find support after such a pullback. Mike Khouw wants to sell options to finance a bullish bet because of the high near-term implied volatility. He wants to sell the November 20, $36 put for $1.15 and the November 20, $40 call for $0.65. He would also buy the January $15, $38 call for $2.60. The total cost for the trade would be $0.80 and if the stock stays between $36 and $40 at the November expiration, the puts Khouw sold are going to expire worthless and his long call would have a breakeven at $38.80."
2020-11-04,Should You Invest In Gold Right Now?,"The price of gold is up 24.2% year-to-date in one of the most tumultuous years in history so far. With the possibility of a contested U.S. presidential election and a worsening pandemic in the coming weeks, things could become even more volatile on Wall Street, leading some investors to consider buying gold as a potential hedge against stock market weakness. There are plenty of reasons to invest in gold heading into the final two months of 2020 — and plenty of reasons not to. Here's an overview of the bull and bear cases. Related: Is Gold A Good Investment? Bull Case For Gold: The bull case for gold is that it's considered a stable hedge against inflation. The U.S. government has already issued more than $2 trillion in economic stimulus this year, and a potential blue wave on Tuesday would likely open the door for trillions more in Democratic stimulus in the first quarter of 2021. Inflation rates have lagged the Federal Reserve’s 2% target rate for more than a decade, but all this money printing may catch up to the U.S. dollar at some point. If inflation spikes, gold prices will too, and gold investors will be protected from the fallout. The last time the Federal Reserve issued massive stimulus measures was during the financial crisis in 2009. Gold prices rallied from under $700 per ounce in late 2008 to as high as $1,923.70 in mid-2011. If history is any indication, the 2020 rally in gold prices could continue for at least another year or two. Bear Case For Gold: Legendary investor Warren Buffett has done a great job of explaining the bear case against investing in gold. Unlike stocks or bonds that produce earnings, generate interest or pay dividends, gold has very little actual utility. “Gold will never produce anything ... it doesn’t do anything but sit there and look at you,” Buffett once said. To make matters worse, the world’s supply of gold is constantly growing. Although there is a finite amount of gold on the planet, the amount of gold available to buy and sell is increasing by more than 3,000 metric tons per year. The final case against gold is its historical performance. Since the beginning of 1990, the price of gold is up just 372.1% compared to a more than 1,700% total return from the S&P 500 in that time. How To Play Gold: The most popular way to invest in gold is the SPDR Gold Trust (NYSE:GLD), which tracks a gold spot price based on gold bars held in London vaults. The VanEck Vectors Gold Miners ETF (NYSE:GDX) is a fund that holds a diversified portfolio of 54 gold mining companies. Investors can also buy individual gold mining stocks, such as Newmont Corporation (NYSE:NEM), Barrick Gold Corp (NYSE:GOLD) and Franco Nevada Corp (NYSE:FNV)."
2020-11-06,Gold Prices Surge As Dollar Drops,"Gold has been benefiting from a weak U.S. dollar and the uncertainty of the U.S. election outcome, with Democratic nominee Joe Biden in the lead but no election calls yet. Gold made gains this week and was trading at $1,952.28 per ounce at last check Friday. While the potential election of Joe Biden means a lot to various segments of the capital markets, I think the cake was baked for gold long before the vote, said Fosterville South Exploration CEO Bryan Slusarchuk . Bull Market For Gold: Regardless of who wins the election, the setup for a once-in-a-lifetime bull market in gold was in place due to bipartisan support for quantitative easing, unprecedented monetary and fiscal stimulus and a low-to-negative interest rate policy, said Slusarchuk. Gold is a currency, and right now it is the only currency in the world not being printed with reckless abandon in an effort to stave off a huge financial depression, he said. Therefore, inherently gold is becoming more valuable versus its competitors every day. I expect this to continue because quite simply the Fed can’t print more gold. As the uncertainty around the election continues, gold's strength over the mid- and long-term is underpinned by economic and financial conditions. “There is no doubt we may see some short-term fluctuations based on the extreme animosity between the two sides during the counting phase of the election and the fact that the election is being contested,” Slusarchuk said. The climate represents the best set of conditions for gold ever seen, the CEO said. Price Action: The SPDR Gold Trust (NYSE:GLD) was up 0.14% at $183.19 at the close Friday. The VanEck Vectors Gold Miners ETF (NYSE:GDX) was up 0.49% at $41.42. Related Link: Should You Invest In Gold Right Now?"
