created,title,body
2012-06-15,"Goldman Highlights ETF Correlations (XLF, XLK, XLU)","In a note out today, Goldman Sachs (NYSE: GS) said investors are continuing to increase usage of ETFs as hedging tools, a move that is creating unintended consequences to their portfolios. Goldman notes that managers and analysts are increasingly creating less-than-desirable hedges due, in part, to surprisingly high correlations among some sector funds. We see high trailing 3-month daily correlations among less-than-obvious pairs of sectors, including: Financials & Industrials, Tech & Discretionary and Materials & Discretionary, Goldman said. The recent performances of the various Select Sector SPDR funds indicate that Goldman's note highlights valid points. In the past three months, the Financial Select Sector SPDR (NYSE: XLF) is down 9.7% compared to 8.8% for the Industrial Select Sector SPDR (NYSE: XLI). The three-month gap is wider between the Technology Select Sector SPDR (NYSE: XLK) and the Consumer Discretionary Select Sector SPDR (NYSE: XLY), which are down 5.8% and 3.3%, respectively. Over the past three months, the Materials Select Sector SPDR (NYSE: XLB) is down 7.5%. Indeed, of the 36 sector ETF pairs we examined, correlations on a 3-year basis are higher than 70% for 31 of the instances, emphasizing the importance for portfolio managers to choose sectors wisely when hedging at specific points in time, Goldman said in the note. Over the past three months, Goldman says XLB and XLI are most correlated at a rate of 88%. XLB and the Energy Select Sector SPDR (NYSE: XLE) are next at 86%. The following pairs have been 85% correlated over the past three months: XLB-XLY, XLF-XLI and XLK-XLY. Goldman's research indicates money managers looking to avoid intense sector correlations should opt for pairs involving low-beta sectors such as utilities and consumer staples. In the past three months, the the pairs with lowest correlations all involve the Utilities Select Sector SPDR (NYSE: XLU). The pairs are the following: XLK-XLU at 33% and XLF-XLU and XLB-XLU each at 47%. The Consumer Staples Select Sector SPDR (NYSE: XLP) has a three-month correlation of 60% to XLE and a 65% correlation to XLK. Correlations rise when the time frame is expanded to three years. Goldman's data shows that the five most correlated pairs over three years move together 90% of the time. For example, the three-year correlation for XLY-XLI is 94%. The pairs of XLB-XLI and XLK-XLY are at 92%. XLF-XLI and XLB-XLE are each at 90%. The bottom five pairs in terms of correlation over the past three years include three with XLU. XLF-XLU has a three-year correlation of 60%. XLB-XLU rises slightly to 63% while XLK-XLU is at 64%. XLF-and XLP have a three-year correlation of 71% while XLF and the Health Care Select Sector SPDR (NYSE: XLV) are correlated 73%. Investors may view health care stocks and ETFs such as XLV as low-beta and having low correlations to other sectors, but Goldman shows that's not the case. While 32 of the examined 36 sector pairs showed decreases in correlations, all of the four that showed increases included Healthcare. As an example, correlations between Healthcare and Financials rose to 76% from 73%, versus an average decrease in correlations of 8% among all 36 pairs, Goldman said in the note. Relative to the S&P 500 over the past three months, XLU, XLP and XLK are least correlated to the broader market index, Goldmand said. Energy as represented by XLE saw its three-month correlation to the S&P 500 jump to 62% compared to 56% over the past three years. Tech (XLK) and discretionary (XLY) saw the largest declines in correlations against the S&P 500, falling to 47% from 60% and 50% from 58%, respectively, on a 3-month and 3-year basis."
2012-06-19,Short US Steel Before Pensions Go Bust,"Some stocks are more dangerous than others. In an anemic economic environment, the most dangerous stocks are those with issues that are lurking behind the scenes or in footnotes. Too often, investors are willing to invest without much diligence when times are good. But when times get tough, more are willing to roll up their sleeves and do some old-fashioned analysis. U.S. Steel (NYSE: X) is an example of a stock that could see significant additional downward pressure as more investors become aware of the $5.2 billion in liabilities related to its “Pension Benefits”, “Other Benefits” and “Other postemployment benefits” plans, which I will bundle under the term “pensions” for the remainder of this article. A loophole in GAAP accounting minimizes, at least temporarily, the impact of big pension liabilities on reported earnings. Eventually, however, these issues can hurt earnings and surprise investors if the company does not take measures to get them under control. In a challenging economic environment, taking appropriate measures is not always feasible. As Warren Buffett famously said, “when the water is drained out of the pool, you see who is not wearing trunks”. My fear is that US Steel’s pension liabilities will eventually manifest in downward earnings revisions that will drive the stock down. Accounting loopholes can provide a short-term boost to earnings, but they can also lead to a long-term drag or possible bankruptcy. Eastman Kodak (EKDKQ.PK) used the same trick to prop up its 2010 earnings, and now it is bankrupt just as I predicted in my March 2011 article “Dead Company Walking: Sell Eastman Kodak”. Pension Accounting Boosts EPS US Steel boosted its 2011 earnings by increasing its expected return on plan assets (“EROPA”) assumption for its pensions to 7.79%[1], up from 7.75% in 2010. Page F-40 in US Steel’s 2011 10-K filing has the details. An EROPA of 7.79% is abnormally high. Out of the 1,021 companies with pensions that I cover, 90% of them have a lower EROPA. Only 96 of the 1,021 raised their EROPAs in 2012 while 525 lowered and 400 made no changes. US Steel’s EROPA assumption is not only among the highest but it is also rising when the majority is falling. Raising its EROPA in 2012 looks worse when compared to my estimates of the company’s actual return on plan assets. I estimate 2011’s actual return on plan assets was 4.96%. I estimate the average return over the last five years is also 4.96%. Over the last ten years, it is 6.30%. These estimates are based on dividing the “Actual return on plan assets” by the “Beginning balance” of plan assets. You can replicate my analysis using data from the company’s annual reports as detailed in the model used to calculate the actual return on plan assets, which is based on data from the 2001 – 2011 10-Ks. US Steel’s investor relations contact, Dan Lesnak, asserted that the company’s EROPA assumption was not high compared to actual historical returns. When I shared my analysis of the actual returns going back to 2001, he said that I was not looking at a long enough time horizon. When I asked for the appropriate time horizon, he would not provide one. Nevertheless, Mr. Lesnak’s assertion is consistent with this statement on page 57 of the 10-K in reference to using a 7.75% EROPA for 2012: “Actual returns since the inception of the plans have exceeded this 7.75 percent rate and while some recent annual returns have not, it is U. S. Steel’s expectation that rates will return to this level in future periods.” In my opinion, that is a rather big expectation given that 30-40% of plan assets are in corporate bonds, Treasury bonds and government-backed mortgages, which are not offering yields anywhere near 7.75%. The remainder of plan assets are in equities, which will have to earn 9.8% for the portfolio return to be 7.75% assuming a 70/30 equity/fixed income split and a 3% yield on the fixed income. I think most professional money managers would be happy with 9.8% return over the same long-term time frame assumed for the EROPA. Pensions Can Have Big Impact On EPS And Cash Since US Steel’s pensions are so large, its pension costs play a prominent role in earnings, much more so than most companies. US Steel’s net periodic benefit cost (the cost attributable to pensions with the current EROPA reported in GAAP earnings) is over 3% of revenue. We cannot analyze how large a part of net income the net periodic benefit expense is because X’s net income was negative in 2011. However, given that net income margins are at best in the high single digits, it is safe to say that, at 3% of revenue, US Steel’s net periodic benefit cost has a big impact on the company’s financial bottom line. A high EROPA enables US Steel to lower the costs it must report in earnings for paying into its pensions. In turn, the company’s overall expenses are lower and accounting earnings are higher. A 0.5% decrease in US Steel’s EROPA would wipe away $0.23 per basic shares outstanding. A 0.5% reduction to a 7.29% EROPA would be below the median (7.5%) EROPA for the 1,021 pensions we analyzed. It would still be significantly above my estimate of the company’s actual return on plan assets over the last ten years. Note that US Steel has been making significant cash contributions, not reflected in EPS, to its pensions. In 2011, the company contributed $626 million to its pension obligations, compared to $534 million in 2010 and $658 million in 2009. Those are big numbers, especially to maintain over a long period, for a company whose reported cash flows were negative in 2011 and 2010. Since 2009, the company’s cash and cash equivalents declined from $1,218 million to $408 million at the end of fiscal 2011. Pensions Are Underfunded by $5.2 billion US Steel’s pensions were under-funded by $5.2 billion as of 12/31/2011. The sum of the “net funded status” for the “Pension Benefits” and “Other Benefits” plans on page F-38 of the company’s 2011 10-K shows $5.1 billion in underfunded status. An additional $100 million in underfunded obligations to employees is found near the bottom of page F-48. All together, $5.2 billion is about 1.5 times the company’s market cap. For comparison, American Airlines’ (AAMRQ.PK) pensions were underfunded by $8.1 billion coming out of 2010, and it filed bankruptcy about 11 months later with its pensions underfunded by about $10 billion, not a good precedent for US Steel. Part of the increase in the underfunded level of X’s pension is due to lower discount rates used to determine the value of its pension obligations. These discount rates are based on “certain corporate bond rates” according to page 57 in the 2011 10-K. The discount rate in 2011 was lowered to 4.5% from 5.0% for most of its “pension” liabilities. Accordingly, a meaningful rise in corporate bond rates would meaningfully reduce the pension obligations and the underfunded level of US Steel’s pensions. Such a rise would be a welcome sign as would also likely correspond with a rebound in economic activity. I am not sure, however, if we can expect either anytime in the next couple of years. Doubtful That US Steel Can Grow Its Way Out Of Its Liabilities If US Steel were in a high growth industry with excellent prospects for future profits, one could argue that the company could eventually earn its way out of the underfunded pensions hole. That is a tough argument for a company in such a competitive and low margin business. Worse yet, my financial model suggests that US Steel is more unprofitable than reported GAAP earnings suggest, even if one assumes its EROPA is fair and accurate. Figure 1 compares US Steel’s economic earnings to its accounting earnings. In 2011, US Steel reported -$53 million in accounting losses while I believe the company’s losses were closer to -$1,050 million. Figure 1: Accounting Profits Are Not Truly Indicative Of Financial Health Sources: New Constructs, LLC and company filings One of the largest drivers of the differences in reported accounting and economic earnings for US Steel is $1.1 billion in off-balance sheet reserves (about 33% of the company’s market cap). In addition, US Steel is in a very capital-intensive business and generates relatively little cash compared to the amount of invested capital in the business. From where I sit, the company is in a tough spot. It is not making much, if any, money and its liabilities are formidable: pensions at $5.2 billion plus total debt of $4.4 billion equals $9.6 billion. Stock Valuation Could Suffocate Under Looming Liabilities Assuming that US Steel’s liabilities do not increase, equity investors should be intimidated by the $9.6 billion in existing liabilities that have a senior claim on the company’s future profits. If US Steel does generate future profits, those profits have to be large enough to cover the $9.6 billion in senior claims plus the expectations baked into the current stock price before equity investors can make significant money in US Steel. For those that say all of this information is already baked into the stock price, I suggest you look again. According to my discounted cash flow model, to justify the stock valuation at $18.41/share, the company has to grow its after-tax cash flow (NOPAT) by 9% compounded annually for over 15 years. That is a rather high growth rate for a long time for a commodity business. I underscore that those are the expectations baked into the current stock price. For investors to believe US Steel deserves a higher valuation/stock price, they must believe that the company’s future profit growth will be even greater than that baked into the current stock price. I would say the odds are rather low that US Steel can meet the current expectations baked into the stock price and the odds are rather high the company’s future profits will be much lower than what the market expects. Footnotes Diligence Pays In summary, using the footnotes to lift the accounting veil on US Steel’s financial situation reveals some earnings and liabilities issues for a stock that is already expensive and could suffer downward pressure when investors become more aware of these issues. Avoid ETFs and Mutual Funds That Hold US Steel Here is a list (as of June 6, 2012 when I sent my original note to clients) of the ETFs and mutual funds that allocate the most to US Steel. Get free reports on these funds from my free mutual fund and ETF screener. Mutual funds WorldCommodity Funds Inc: WorldCommodity Fund (WCOMX) – Dangerous Rating Thornburg Investment Trust: Thornburg Value Fund (TVIFX) – Dangerous Rating, same for TVCFX, TVBFX, TVRX, TVAFX, TVIRX, TVRRX Monetta Trust: Monetta Mid-Cap Equity Fund (MMCEX) – Dangerous Rating Professionally Managed Portfolios: Hodges Blue Chip 25 Fund (HDPBX) – Neutral Rating Flex-funds Trust: Quantex Fund (FLCGX) – Dangerous Rating ETFs Rydex S&P Equal Weight Materials ETF (RTM) – Neutral Rating SPDR S&P Metals & Mining ETF (XME) – Dangerous Rating PowerShares S&P 500 High Beta Portfolio (SPHB) – Dangerous Rating First Trust Materials AlphaDEX Fund (FXZ) – Dangerous Rating Materials Select Sector SPDR (XLB) – Neutral Rating This report is part of my series on stocks at risk because of abnormal accounting practices. My first article was on Delta Airlines (DAL) on 5/10/12. Only logged-in users can access Premium Picks reports under the Investment Insights section of our Reports library. Disclosure: I am short X. I receive no compensation to write about any specific stock or theme."
2012-06-27,S&P Bearish on Materials ETFs,"S&P Capital IQ downgraded its rating on the materials sector to Underweight from Marketweight on Europe's worsening sovereign debt crisis and slowing emerging markets growth today, and the research firm has a similarly bearish view on several marquee materials ETFs. For chemicals, the largest Materials sector industry group, representing 54% of market capitalization in the S&P 500 Materials sector as of June 22, the team has a positive fundamental outlook due to potential for higher pricing as long as economic growth worldwide continues to look sufficient, S&P Capital IQ said in a research note. On the downside, S&P notes that chemicals producers could face increased risks if global growth continues to wane because the firms are highly exposed to international demand trends. S&P Capital IQ has three-star ratings on Dow component DuPont (NYSE: DD), Dow Chemical (NYSE: DOW), Air Products (NYSE: APD) and Airgas (NYSE: ARG). Those four stocks combine for almost 23 percent of the Materials Select Sector SPDR's (NYSE: XLB) weight. XLB, the largest materials ETF, with over $1.9 billion in assets under management, is rated Underweight by S&P. The ETF, which has an expense ratio of 0.18 percent, has lost 8.2 percent in the past three months. Some of the fund's other top-10 holdings include Monsanto (NYSE: MON), Newmont Mining (NYSE: NEM) and Freeport-McMoRan (NYSE: FCX). S&P also has an Underweight rating on the Guggenheim S&P 500 Equal-Weight Materials ETF (NYSE: RTM). DuPont, Dow Chemical, Airgas and Air Products combine for about 13 percent of that ETF's weight. RTM has almost $31.3 million in assets under management and charges an expense ratio of 0.5 percent. The fund has lost 10.8 percent in the past 90 days. The First Trust Materials AlphaDEX Fund (NYSE: FXZ) also landed an Underweight rating from S&P. That ETF's chemicals exposure stands at 52 percent of its overall weight though DuPont, Dow, Airgas and Air Products represent just 5 percent FXZ's weight. FXZ's top holdings are CF Industries (NYSE: CF) and Valspar (NYSE: VAL). The $172 million fund, which charges 0.7 percent annually and is home to 57 stocks, is the worst-performer over the past three months of the trio of ETFs mentioned in the S&P note. Over that time, FXZ has tumbled 13.1 percent."
2012-07-02,"ETFs to Watch July 3, 2012 (TNA, XLB, PCY)","Here is the ETF Professor's ETF Watch List for Tuesday July 3, 2012. The iShares Nasdaq Biotechnology ETF (NASDAQ: IBB) continues to impress. Keep an eye on the Direxion Daily Small Cap Bull 3X Shares (NYSE: TNA). Give the Materials Select Sector SPDR (NYSE: XLB) a look. Emerging markets plays of the day: iShares MSCI South Korea Index Fund (NYSE: EWY), Market Vectors Egypt ETF (NYSE: EGPT) and the Market Vectors Africa Index ETF (NYSE: AFK). Forex play of the day: CurrencyShares British Pound Sterling Trust (NYSE: FXB). Bond play of the day: PowerShares Emerging Markets Sovereign Debt (NYSE: PCY)."
2012-07-10,"4 ETFs For Q2 Earnings Season (FXD, IYW, XLB)","With Dow component Alcoa (NYSE: AA) reporting earnings after the bell on Monday, another earnings season has officially arrived. Following a glum June jobs report, traders and investors might be looking to corporate earnings report to lift stocks and spur a summertime rally, but the statistics indicate the rosiest of scenarios are off the table. As of July 6, 85 S&P 500 constituents warned their results would not meet Wall Street expectations. The quarter's expected earnings growth of 5.8 percent is entirely due to Apple (NASDAQ: AAPL) and Bank of America (NYSE: BAC), according to Reuters. Bank of America's contribution comes courtesy of one-time gains. The NBA market is back: Nothing but Apple. Even with Apple being the primary driver of S&P 500 earnings once again, a plethora of other companies and sectors will be under intense scrutiny this earnings season. Here are some of the ETF plays that could standout for both good and bad reasons in the coming weeks. iShares Dow Jones U.S. Technology Sector Index Fund (NYSE: IYW) The iShares Dow Jones U.S. Technology Sector Index Fund has steadily gained notoriety for one simple reason: It is the ETF with the largest allocation to Apple. Beyond the 23.8 percent weight to Apple, IYW will be in focus this earnings season. Micorsoft (NASDAQ: MSFT), the world's largest software company and 9.5 percent of IYW's weight, has already warned on its upcoming profit report, but dark clouds for IYW may not end there. Last week, BMO Capital cut its 2012 revenue estimates on IBM (NYSE: IBM) and EMC (NYSE: EMC) among others. IBM and EMC combine for 11 percent of IYW's weight. Arguably, Apple will have to do all of the heavy lifting for IYW this earnings season. Market Vectors Oil Services ETF (NYSE: OIH) Oil services earnings do not kick into high gear until July 20 when Schlumberger (NYSE: SLB), the world's largest provider of oilfield services, reports its second-quarter results. It is worth noting OIH (or a rival fund) makes frequent appearances on these ETFs for earnings season lists. Helmerich & Payne (NYSE: HP) and Pioneer Drilling (NYSE: PDC) issued weaker outlooks last week. Halliburton (NYSE: HAL) (in early June) said rising guar gum prices would suppress second quarter margins. Add to that, amid surging output and falling prices for natural gas liquids, exploration and production companies are expected to pare their capital budgets, which spells bad news for service providers. Materials Select Sector SPDR (NYSE: XLB) Despite the highly cyclical nature of its constituency, the Materials Select Sector SPDR has held up well in recent weeks. A gain of one percent in the past month for an ETF like this is nothing to scoff at given the spate of weak economic data the market has had to digest. Many of XLB's holdings should be benefiting from lower energy prices, but with the outlook for the global economy tepid at best, this ETF and others like it are being held hostage by macroeconomic headwinds. If companies such as DuPont (NYSE: DD), Dow Chemical (NYSE: DOW) and Freeport-McMoRan (NYSE: FCX) can provide investors with positive earnings surprises, then the risk-on trade could easily be renewed. Problem is, that is a tough bet to make. First Trust Consumer Discretionary AlphaDEX Fund (NYSE: FXD) More so than the rival Consumer Discretionary Select Sector SPDR (NYSE: XLY), the First Trust Consumer Discretionary AlphaDEX has fallen victim to weak economic data. FXD is down more 1.1 percent in the past month while XLY is up a third of a percent over the same time. Home to 125 stocks, FXD allocates no more than 1.45 percent to any individual holding. How the ETF weights its component is not a problem. In fact, FXD's methodology would be a selling point in a bull market. The ETF's downside potential is derived from an almost 26 percent allocation to specialty retail names, an almost 12 percent to hotel and restaurant stocks and a nearly nine percent weight to the auto industry (manufacturers and suppliers). That leaves FXD extremely vulnerable to slack economic data."
2012-07-13,"Chinese GDP Slows in Second Quarter, Lowest Growth Rate in 3 Years","Chinese GDP growth slowed to the lowest level in three years during the second quarter. China's National Bureau of Statistics reported that the economy grew at a 7.6 percent annualized rate in the second quarter, slower than the growth rate in the first quarter of 8.1 percent. Chinese GDP reflects the weak data seen earlier this week. China reported that trade balances fell in June, showing that the global economy is continuing to slow. The GDP data furthers the bearish China thesis, as GDP growth is now only 1.3 percent above the lowest levels of 2008, when GDP growth was a mere 6.2 percent in the first quarter of 2009. Also released was Chinese industrial production data which showed that the manufacturing sector, China's largest, continued to slow in the second quarter. China reported that industrial production grew 9.5 percent in June as compared to a year ago missing economist estimates of a 9.8 percent rise. This was also a slower pace of growth than May's reported 9.6 percent. A continued slowdown in China's economy does not bode well for global growth. As the chart below shows, Chinese GDP growth tends to lead U.S. and German GDP growth. German GDP growth is a proxy for the Eurozone as a whole, which is the world's largest economy and China's largest trading partner. Now that China, the world's third largest economy, is slowing, it probably will lead to further slowdowns in other large economies. Industrial and manufacturing companies in the U.S. would see a slowdown in orders, and any slowdown should be reflected in the SPDR Industrials ETF (NYSE: XLI). Also, materials stocks should weaken as Chinese demand for commodities slows, which can be seen in the SPDR Basic Materials ETF (NYSE: XLB). Also, the dollar tends to rally in risk-off environments and could do so once again. Investors could buy the Powershares Bullish dollar ETF to express this thesis (NYSE: UUP)."
2012-07-23,"U.S. Futures Edge Lower Amid Fresh Europe, China Worries","U.S. stock market futures lowered about 1 percent lower early Monday amid renewed fears of recession and Greek's insolvency as well as a growth slowdown in China. Flight to safety trades are on, and risky assets are being sold off globally. The 10-year U.S. Treasury reaching an all-time low of 1.41 percent in London trading. The S&P 500 could soon fall out of its uptrend marked by the June and July lows. Volume support in the 1320 to 1325 could come into play in this week's trading. Below that, traders also will have an eye on key a near-term technical retracement level at 1310. European markets are being hit hard in the early going. The International Monetary Fund will stop paying further rescue aid to Greece, according to Der Spiegel magazine in Germany on Sunday, citing European Union officials with knowledge of the matter. That has only increased fears that the debt-strapped nation will not be able to meet debt-reduction targets, and that it will request more aid that from other countries that is likely to go unfulfilled. A funding shortfall could lead to insolvency as soon as September. The euro fell for a fourth day versus the dollar, as other nations in Europe also fell hard on recession fears. Italian stocks hit all-time lows in the intraday session early Monday, with bank stocks among the hardest hit. Large banks including UniCredit and Intesa Sanpaolo were suspended from trading after hitting 10 percent loss limits. 10-year Italian government bonds rose another 25 bps to 7.45. Fresh concerns about a Chinese economic slowdown also are weighing on the markets. The Shanghai Index is now trading at its lowest levels since March 2009. An official said economic growth will likely slow this quarter. Japan cut its economic outlook for China, it's largest Asian trading partner. In the U.S. banking stocks will be in the spotlight. The weekly open and close of the Financial Select Sector SPDR (NYSE: XLF) last week eclipsed the prior week's open and closing range, a negative near-term trading signal. Morgan Stanley shares are among those threatening to trade at their lowest levels since last October. Materials issues also will be in focus amid the new concerns in China, possibly giving back gains made in four of the past six trading sessions. Up-trending support at the lows from May through July on the Materials Select Sector SPDR (NYSE: XLB) will be closely watched. Tech stocks are expected to be affected less by the day's news from China and Europe. Tech will also be in focus, ahead of Texas Instruments (NYSE: TXN) expected report on Monday, Apple's (NASDAQ: AAPL) earnings on Tuesday, and Facebook's (NYSE: FB) first report as a public company on Thursday. McDonald's (NYSE: MCD)'s reports Monday morning, and investors will be closely monitoring the company's results in Europe. Analysts are expecting EPS of $1.37 on average, up slightly from the $1.35 a share it reported in the year-ago quarter."
2012-08-30,"ETFs to Watch August 30, 2012 (XLB, VGK, FXA)","Here is the ETF Professor's ETF Watch List for Thursday August 30, 2012. The Materials Select Sector SPDR (NYSE: XLB) could be ready for a slide. The ProShares UltraShort Silver (NYSE: ZSL) is starting to look interesting. Believe it or not, the Vanguard MSCI Europe ETF (NYSE: VGK) has been performing well lately. Emerging markets plays of the day: ProShares UltraShort FTSE China 25 (NYSE: FXP), iShares MSCI Chile Investable Market Index Fund (NYSE: ECH) and the iShares MSCI Taiwan Index Fund (NYSE: EWT). Forex play of the day: CurrencyShares Australian Dollar Trust (NYSE: FXA). Bond play of the day: iShares iBoxx $ Investment Grade Corporate Bond Fund (NYSE: LQD)."
2012-09-21,Hard Asset Boom Could Lift These ETFs,"Financial markets do enjoy news of quantitative easing. U.S. equities proved as much last Thursday when the Federal Reserve unveiled the latest version in what is now a trilogy of monetary stimulus. Part of the rub with QE in any form is that it is good for lifting near-term sentiment, but too much easing can have dour long-term consequences. First and foremost is the potential for increased inflation. Inflation is not good because it diminishes the purchasing power of the dollar. That could mean a dollar will not buy the same amount of coffee, gold, oil, platinum, silver, etc. in five or ten years as it does today. It is an obvious trade. Hard assets rise in price, leading investors to covet the shares of quality hard asset producers. There is no dearth of materials ETFs on the market today with which to play this trend, but there are some not-so-obvious candidates that merit consideration. FlexShares Morningstar Global Upstream Natural Resources Index ETF (NYSE: GUNR) The FlexShares Morningstar Global Upstream Natural Resources Index ETF debuted a year ago and with almost $515 million in assets under management, it is fair to say this is one of the most successful ETFs that launched last year. Calling GUNR obscure, is clearly inaccurate and unfair, but it is fair to say the fund does not receive the same notoriety as other materials-focused ETFs. Popularity aside, GUNR merits consideration as an ETF that will benefit from rising hard asset prices. The ETF is a plethora of materials and natural resources equities. Agri-business and integrated oil names combine for half of the fund's weight, but the ETF also features a 16.7 weight to diversified mining firms and an 8.7 percent allocation to gold miners. Exxon Mobil (NYSE: XOM), the largest U.S. oil company, is GUNR's largest individual holding with a weight of almost 5.4 percent. GUNR is up 10.1 percent this year, easily outpacing the SPDR S&P Metals & Mining ETF (NYSE: XME) in the process. Market Vectors RVE Hard Assets Producers ETF (NYSE: HAP) As is the case with GUNR, the Market Vectors RVE Hard Assets Producers ETF is home to a robust AUM total ($146.2 million), but HAP is also an example of a hard assets fund that does not draw much acclaim. HAP and GUNR are similar in that both offer broad-based exposure to multiple materials and natural resources sub-sectors. For those investors that think the 120 stocks held by GUNR is not enough, HAP holds nearly triple that amount. However, HAP is not diverse as GUNR as the former allocates a combined 82 percent of its weight to energy and materials names. Top-10 holdings include Exxon, Monsanto (NYSE: MON), Potash Corp. of Saskatchewan (NYSE: POT) and BHP Billiton (NYSE: BHP), so there is some duplication with GUNR. HAP is also slightly more expensive with fees of 0.49 percent compared to 0.48 percent for GUNR. First Trust Materials AlphaDEX Fund (NYSE: FXZ) The First Trust Materials AlphaDEX Fund is proof positive that index methodology can make a difference in an ETF's return. On the surface, FXZ would appear to be an also ran next to the Materials Select Sector SPDR (NYSE: XLB) and the Vanguard Materials ETF (NYSE: VAW), just to name a pair. For starters, FXZ is not tiny with almost $176 million in assets under management. There are some moving parts to this ETF's index methodology, but to describe it simple terms, the bottom 25 percent of the Russell 1000 Materials and Processing Index are eliminated. The selected stocks are divided into quintiles based on their rankings and the top ranked quintiles receive a higher weight within the index. The stocks are equally-weighted within each quintile, according to First Trust. That means FXZ features some of the same constituents as XLB and VAW, but with vastly different weights. Asking why First Trust uses this is methodology is not important. Asking about the result is. Year-to-date, in the past year and over the past five years, XLB and VAW come nowhere FXZ in terms of generating alpha. For more on ETFs, click here."
2012-09-21,ETF Showdown: Materials Melee ,"The materials sector accounts for just 3.5 percent of the S&P 500's weight, making it the third-smallest sector in the broader market index ahead of only utilities and telecommunications. Even with that factoid, there are plenty of materials ETFs for investors to choose from. Including the inverse and leveraged products, there are nearly 60 materials ETFs on the market today. No two materials ETFs are exactly the same, but the major funds tracking producers of basic materials such as DuPont (NYSE: DD) and FreeportMcMoRan (NYSE: FCX) have a lot in common. The iShares Dow Jones U.S. Basic Materials Sector Index Fund (NYSE: IYM), Materials Select Sectors SPDR (NYSE: XLB) and Vanguard Materials ETF (NYSE: VAW) are not triplets, but one is not vastly different from the other. These are standard, passively managed cap-weighted funds. That approach has worked well at least in terms of attracting assets. In the case of XLB, the ETF has almost $2.5 billion in AUM. Impressive, but a smaller fund that does things a little bit differently is a worthy competitor to XLB and IYM and VAW for that matter. Just look at how the First Trust Materials AlphaDEX Fund (NYSE: FXZ) stacks up against XLB. XLB uses the traditional cap-weighted methodology found in so many ETFs. There is nothing wrong with this approach as it keeps costs down, but it does mean a stock's size is often the most important criteria for inclusion in the ETF. Regarding size, it is not surprising to see Monsanto and DuPont each accounting for 10.4 percent of XLB's weight. Freeport and Dow Chemical (NYSE: DOW) combine for 16 percent of the fund's weight. That is four stocks representing a 37 percent of one ETF. The First Trust Materials AlphaDEX Fund, which is just over five-years-old compared to almost 14-years-old for XLB, does things differently. Home to 57 stocks, FXZ devotes no more than 3.2 percent of its weight to any single holding. FXZ has duplicate holdings with XLB such as DuPont, Dow and Freeport. However, the AlphaDEX selection methodology ensures FXZ is much different than XLB. The AlphaDEX methodology is not active management per se, but it does employ quality screens on potential constituents for ETFs such as FXZ. FXZ tracks the NYSE Euronext constructs the StrataQuant Materials Index, which uses the AlphaDEX methodology. That ranks Russell 1000 members on metrics such as three, six and 12-month price appreciation, cash flow, book value, return on assets and others. The stocks are scored and ranked with the bottom 25 percent being tossed aside and the selected stocks are divided into quintiles based on their rankings and the top ranked quintiles receive a higher weight within the index, according to First Trust. That is how FXZ is put together. Not surprisingly, this way of constructing an ETF is pricy compared to the usual cap-weighted methodology. FXZ has annual fees of 0.7 percent compared to just 0.18 percent for XLB. FXZ is also slightly more volatile than XLB. This is a reward for the elevated volatility and higher fees: Over the past quarter, year and year-to-date FXZ has outperformed XLB by health margins, proving the AlphaDEX methodology is worth considering. For more on materials ETFs, click here."
